listing_id,neighbourhood,room_type,price_per_night,availability_365,number_of_reviews,reviews_per_month,occupancy_rate,estimated_monthly_revenue
10647,Coyoacan,Entire home/apt,290,124,195,4.59,0.6602739726027397,5744.3835616438355
10648,Roma Norte,Entire home/apt,173,35,284,4.74,0.9041095890410958,4692.328767123287
10649,Narvarte,Entire home/apt,183,308,195,3.84,0.15616438356164383,857.3424657534247
10650,Coyoacan,Entire home/apt,133,86,306,5.12,0.7643835616438356,3049.890410958904
10651,Juarez,Entire home/apt,110,146,13,4.42,0.6,1980.0
10652,Narvarte,Entire home/apt,143,29,145,5.29,0.9205479452054794,3949.150684931507
10653,Juarez,Entire home/apt,222,220,56,2.6,0.3972602739726027,2645.753424657534
10654,Coyoacan,Private room,233,249,209,4.49,0.3178082191780822,2221.479452054795
10655,Del Valle,Entire home/apt,188,48,528,6.0,0.8684931506849315,4898.301369863014
10656,Coyoacan,Entire home/apt,74,277,343,4.35,0.2410958904109589,535.2328767123288
10657,Juarez,Private room,167,216,278,0.69,0.40821917808219177,2045.1780821917807
10658,Condesa,Private room,166,276,208,3.11,0.24383561643835616,1214.3013698630136
10659,Centro Historico,Entire home/apt,118,163,334,3.52,0.5534246575342465,1959.1232876712327
10660,Polanco,Private room,276,51,287,1.05,0.8602739726027397,7123.068493150685
10661,Narvarte,Entire home/apt,150,20,251,5.78,0.9452054794520548,4253.424657534247
10662,Condesa,Entire home/apt,143,303,264,1.05,0.16986301369863013,728.7123287671233
10663,Coyoacan,Entire home/apt,255,107,270,1.07,0.7068493150684931,5407.397260273972
10664,Del Valle,Entire home/apt,75,284,418,5.49,0.2219178082191781,499.3150684931507
10665,Roma Norte,Entire home/apt,181,239,210,2.79,0.3452054794520548,1874.4657534246576
10666,Coyoacan,Private room,146,229,364,0.38,0.3726027397260274,1632.0
10667,Del Valle,Entire home/apt,137,74,75,3.59,0.7972602739726027,3276.739726027397
10668,Centro Historico,Entire home/apt,80,364,320,3.61,0.0027397260273972603,6.575342465753424
10669,Coyoacan,Entire home/apt,229,241,432,0.39,0.33972602739726027,2333.917808219178
10670,Juarez,Private room,74,337,108,5.84,0.07671232876712329,170.30136986301372
10671,Roma Norte,Entire home/apt,223,61,521,3.26,0.8328767123287671,5571.945205479452
10672,Del Valle,Entire home/apt,198,272,46,3.36,0.2547945205479452,1513.4794520547946
10673,Del Valle,Entire home/apt,58,276,378,3.12,0.24383561643835616,424.2739726027397
10674,Del Valle,Entire home/apt,58,326,95,3.66,0.10684931506849316,185.91780821917808
10675,Centro Historico,Private room,38,333,102,1.59,0.08767123287671233,99.94520547945206
10676,Coyoacan,Private room,215,163,145,1.72,0.5534246575342465,3569.58904109589
10677,Centro Historico,Entire home/apt,282,149,26,3.07,0.5917808219178082,5006.465753424658
10678,Narvarte,Private room,150,60,529,4.84,0.8356164383561644,3760.27397260274
10679,Polanco,Entire home/apt,103,126,81,0.3,0.6547945205479452,2023.3150684931506
10680,Polanco,Private room,288,55,427,3.62,0.8493150684931506,7338.082191780822
10681,Narvarte,Entire home/apt,215,318,583,4.84,0.12876712328767123,830.5479452054794
10682,Coyoacan,Entire home/apt,203,97,478,0.94,0.7342465753424657,4471.561643835616
10683,Juarez,Entire home/apt,283,217,161,0.09,0.4054794520547945,3442.5205479452056
10684,Centro Historico,Entire home/apt,222,278,401,1.88,0.23835616438356164,1587.4520547945206
10685,Roma Norte,Entire home/apt,88,98,507,3.53,0.7315068493150685,1931.1780821917807
10686,Del Valle,Entire home/apt,172,127,37,0.83,0.6520547945205479,3364.6027397260273
10687,Del Valle,Entire home/apt,202,63,510,2.56,0.8273972602739726,5014.0273972602745
10688,Coyoacan,Entire home/apt,137,125,392,3.31,0.6575342465753424,2702.4657534246576
10689,Juarez,Entire home/apt,119,127,493,3.59,0.6520547945205479,2327.8356164383563
10690,Polanco,Entire home/apt,246,269,199,1.65,0.26301369863013696,1941.0410958904108
10691,Polanco,Private room,37,84,254,2.4,0.7698630136986301,854.5479452054794
10692,Del Valle,Entire home/apt,213,314,178,4.67,0.13972602739726028,892.8493150684932
10693,Coyoacan,Entire home/apt,72,16,546,5.65,0.9561643835616438,2065.3150684931506
10694,Centro Historico,Entire home/apt,273,131,593,5.17,0.6410958904109589,5250.575342465753
10695,Polanco,Private room,203,20,388,3.39,0.9452054794520548,5756.301369863014
10696,Centro Historico,Entire home/apt,64,357,397,2.46,0.021917808219178082,42.082191780821915
10697,Juarez,Entire home/apt,224,224,157,2.0,0.3863013698630137,2595.9452054794524
10698,Polanco,Private room,59,288,3,0.75,0.21095890410958903,373.3972602739726
10699,Polanco,Private room,146,37,166,0.64,0.8986301369863013,3936.0
10700,Condesa,Entire home/apt,240,244,467,4.13,0.3315068493150685,2386.8493150684935
10701,Polanco,Entire home/apt,219,322,408,1.56,0.1178082191780822,774.0
10702,Narvarte,Entire home/apt,81,35,411,1.53,0.9041095890410958,2196.9863013698628
10703,Roma Norte,Private room,262,63,203,5.99,0.8273972602739726,6503.342465753425
10704,Narvarte,Entire home/apt,73,38,193,1.13,0.8958904109589041,1962.0
10705,Coyoacan,Entire home/apt,50,362,234,0.89,0.00821917808219178,12.32876712328767
10706,Coyoacan,Private room,56,173,149,0.59,0.5260273972602739,883.7260273972602
10707,Centro Historico,Entire home/apt,247,279,158,3.48,0.2356164383561644,1745.9178082191781
10708,Narvarte,Entire home/apt,183,343,278,3.77,0.06027397260273973,330.9041095890411
10709,Narvarte,Entire home/apt,275,44,403,2.19,0.8794520547945206,7255.479452054795
10710,Narvarte,Entire home/apt,93,295,310,3.21,0.1917808219178082,535.068493150685
10711,Juarez,Entire home/apt,236,357,67,4.73,0.021917808219178082,155.17808219178082
10712,Polanco,Entire home/apt,66,282,462,4.91,0.2273972602739726,450.24657534246575
10713,Roma Norte,Entire home/apt,196,217,87,5.75,0.4054794520547945,2384.219178082192
10714,Centro Historico,Entire home/apt,289,247,216,4.95,0.3232876712328767,2802.904109589041
10715,Narvarte,Private room,288,102,0,3.39,0.7205479452054795,6225.534246575343
10716,Narvarte,Entire home/apt,43,182,134,1.08,0.5013698630136987,646.7671232876713
10717,Condesa,Private room,173,88,350,0.6,0.7589041095890411,3938.7123287671234
10718,Centro Historico,Entire home/apt,44,119,139,0.33,0.673972602739726,889.6438356164383
10719,Narvarte,Private room,248,226,132,4.0,0.38082191780821917,2833.3150684931506
10720,Centro Historico,Private room,82,115,177,4.85,0.684931506849315,1684.931506849315
10721,Polanco,Entire home/apt,145,56,357,3.05,0.8465753424657534,3682.6027397260273
10722,Condesa,Private room,187,190,379,0.33,0.4794520547945205,2689.72602739726
10723,Centro Historico,Private room,157,73,449,3.21,0.8,3768.0
10724,Roma Norte,Entire home/apt,136,255,585,5.61,0.3013698630136986,1229.5890410958903
10725,Roma Norte,Entire home/apt,275,253,462,3.59,0.30684931506849317,2531.506849315069
10726,Coyoacan,Entire home/apt,225,329,107,4.86,0.09863013698630137,665.7534246575342
10727,Condesa,Private room,251,96,121,4.8,0.736986301369863,5549.506849315068
10728,Condesa,Private room,85,226,16,5.59,0.38082191780821917,971.0958904109589
10729,Coyoacan,Private room,115,16,195,4.62,0.9561643835616438,3298.767123287671
10730,Centro Historico,Entire home/apt,122,287,326,4.49,0.2136986301369863,782.1369863013699
10731,Condesa,Private room,228,346,317,1.4,0.052054794520547946,356.05479452054794
10732,Roma Norte,Entire home/apt,138,219,478,0.36,0.4,1656.0
10733,Roma Norte,Entire home/apt,130,178,251,3.11,0.5123287671232877,1998.0821917808219
10734,Narvarte,Entire home/apt,232,339,502,0.75,0.07123287671232877,495.7808219178082
10735,Polanco,Entire home/apt,35,147,118,5.77,0.5972602739726027,627.1232876712329
10736,Condesa,Entire home/apt,201,315,497,1.74,0.136986301369863,826.0273972602739
10737,Centro Historico,Entire home/apt,160,239,485,5.12,0.3452054794520548,1656.9863013698632
10738,Coyoacan,Entire home/apt,115,317,44,2.33,0.13150684931506848,453.69863013698625
10739,Coyoacan,Entire home/apt,285,170,313,1.94,0.5342465753424658,4567.808219178082
10740,Centro Historico,Entire home/apt,203,10,178,5.61,0.9726027397260274,5923.1506849315065
10741,Juarez,Entire home/apt,107,245,417,2.18,0.3287671232876712,1055.3424657534247
10742,Del Valle,Entire home/apt,175,197,555,2.34,0.4602739726027397,2416.4383561643835
10743,Polanco,Entire home/apt,104,13,77,0.64,0.9643835616438357,3008.876712328767
10744,Coyoacan,Entire home/apt,296,141,325,4.02,0.6136986301369863,5449.643835616439
10745,Condesa,Entire home/apt,279,227,356,1.73,0.3780821917808219,3164.5479452054797
10746,Polanco,Entire home/apt,37,269,415,3.51,0.26301369863013696,291.945205479452
10747,Condesa,Entire home/apt,97,10,514,3.55,0.9726027397260274,2830.27397260274
10748,Juarez,Entire home/apt,83,80,213,4.32,0.7808219178082192,1944.2465753424658
10749,Roma Norte,Entire home/apt,110,187,73,4.47,0.4876712328767123,1609.3150684931506
10750,Polanco,Private room,209,198,562,3.09,0.4575342465753425,2868.7397260273974
10751,Narvarte,Entire home/apt,143,300,578,1.99,0.1780821917808219,763.972602739726
10752,Coyoacan,Entire home/apt,217,17,508,5.02,0.9534246575342465,6206.794520547945
10753,Polanco,Entire home/apt,226,262,331,1.86,0.2821917808219178,1913.2602739726028
10754,Polanco,Entire home/apt,99,301,92,3.05,0.17534246575342466,520.7671232876712
10755,Polanco,Entire home/apt,134,253,518,2.41,0.30684931506849317,1233.5342465753424
10756,Del Valle,Entire home/apt,66,132,268,5.13,0.6383561643835617,1263.9452054794522
10757,Polanco,Entire home/apt,162,308,375,2.59,0.15616438356164383,758.9589041095891
10758,Condesa,Entire home/apt,77,292,3,2.32,0.2,462.0
10759,Roma Norte,Entire home/apt,112,41,137,4.14,0.8876712328767123,2982.5753424657537
10760,Juarez,Private room,196,343,230,3.61,0.06027397260273973,354.4109589041096
10761,Centro Historico,Private room,223,155,599,0.64,0.5753424657534246,3849.041095890411
10762,Polanco,Entire home/apt,281,165,528,3.05,0.547945205479452,4619.178082191781
10763,Coyoacan,Private room,250,25,51,4.41,0.9315068493150684,6986.301369863013
10764,Polanco,Entire home/apt,202,364,324,5.95,0.0027397260273972603,16.602739726027398
10765,Coyoacan,Entire home/apt,227,56,276,3.77,0.8465753424657534,5765.178082191781
10766,Condesa,Entire home/apt,47,260,535,2.22,0.2876712328767123,405.61643835616434
10767,Coyoacan,Entire home/apt,274,196,485,1.36,0.46301369863013697,3805.972602739726
10768,Narvarte,Private room,181,40,515,5.24,0.8904109589041096,4834.931506849315
10769,Centro Historico,Entire home/apt,238,269,151,4.89,0.26301369863013696,1877.917808219178
10770,Roma Norte,Private room,114,26,482,1.4,0.9287671232876712,3176.3835616438355
10771,Coyoacan,Entire home/apt,77,48,258,1.2,0.8684931506849315,2006.2191780821918
10772,Coyoacan,Private room,123,313,323,4.29,0.14246575342465753,525.6986301369863
10773,Roma Norte,Entire home/apt,182,48,167,1.89,0.8684931506849315,4741.9726027397255
10774,Centro Historico,Entire home/apt,129,141,309,1.84,0.6136986301369863,2375.0136986301372
10775,Polanco,Entire home/apt,185,39,478,0.91,0.8931506849315068,4956.986301369863
10776,Coyoacan,Entire home/apt,36,167,55,1.58,0.5424657534246575,585.8630136986301
10777,Roma Norte,Entire home/apt,56,287,472,2.57,0.2136986301369863,359.013698630137
10778,Narvarte,Entire home/apt,41,212,295,4.4,0.4191780821917808,515.5890410958904
10779,Narvarte,Private room,240,75,460,2.02,0.7945205479452054,5720.547945205479
10780,Condesa,Entire home/apt,148,117,323,1.97,0.6794520547945205,3016.767123287671
10781,Roma Norte,Entire home/apt,117,277,140,1.71,0.2410958904109589,846.2465753424658
10782,Condesa,Entire home/apt,213,231,261,2.87,0.36712328767123287,2345.917808219178
10783,Narvarte,Entire home/apt,244,301,419,1.08,0.17534246575342466,1283.5068493150684
10784,Centro Historico,Entire home/apt,158,27,240,2.91,0.9260273972602739,4389.369863013699
10785,Polanco,Entire home/apt,147,99,354,4.23,0.7287671232876712,3213.8630136986303
10786,Roma Norte,Entire home/apt,46,190,588,0.18,0.4794520547945205,661.6438356164383
10787,Juarez,Entire home/apt,160,264,179,0.06,0.27671232876712326,1328.2191780821915
10788,Narvarte,Entire home/apt,87,262,65,0.45,0.2821917808219178,736.5205479452055
10789,Narvarte,Entire home/apt,174,266,347,3.21,0.27123287671232876,1415.835616438356
10790,Juarez,Entire home/apt,131,355,170,5.13,0.0273972602739726,107.67123287671232
10791,Del Valle,Entire home/apt,39,96,473,0.03,0.736986301369863,862.2739726027397
10792,Narvarte,Entire home/apt,91,99,533,5.62,0.7287671232876712,1989.5342465753424
10793,Coyoacan,Entire home/apt,103,246,366,0.64,0.32602739726027397,1007.4246575342465
10794,Centro Historico,Entire home/apt,152,79,106,5.05,0.7835616438356164,3573.041095890411
10795,Roma Norte,Private room,93,53,438,2.9,0.8547945205479452,2384.876712328767
10796,Juarez,Entire home/apt,67,209,226,3.96,0.4273972602739726,859.068493150685
10797,Coyoacan,Private room,84,161,443,3.06,0.5589041095890411,1408.4383561643835
10798,Juarez,Entire home/apt,53,95,441,2.86,0.7397260273972602,1176.1643835616437
10799,Roma Norte,Entire home/apt,248,28,395,5.01,0.9232876712328767,6869.260273972603
10800,Condesa,Entire home/apt,231,110,580,4.54,0.6986301369863014,4841.506849315068
10801,Roma Norte,Private room,81,104,83,2.9,0.7150684931506849,1737.6164383561643
10802,Del Valle,Entire home/apt,201,263,550,0.67,0.27945205479452057,1685.095890410959
10803,Roma Norte,Private room,175,39,12,0.69,0.8931506849315068,4689.041095890411
10804,Roma Norte,Private room,118,258,492,4.81,0.29315068493150687,1037.7534246575342
10805,Del Valle,Entire home/apt,216,42,267,3.18,0.8849315068493151,5734.356164383562
10806,Centro Historico,Entire home/apt,113,238,524,2.89,0.34794520547945207,1179.5342465753424
10807,Narvarte,Entire home/apt,249,21,119,4.08,0.9424657534246575,7040.219178082192
10808,Roma Norte,Entire home/apt,48,127,352,5.15,0.6520547945205479,938.9589041095891
10809,Del Valle,Private room,249,359,56,3.77,0.01643835616438356,122.7945205479452
10810,Coyoacan,Private room,162,164,39,4.58,0.5506849315068493,2676.3287671232874
10811,Condesa,Entire home/apt,282,255,335,4.59,0.3013698630136986,2549.5890410958905
10812,Condesa,Entire home/apt,63,341,172,2.14,0.06575342465753424,124.27397260273972
10813,Roma Norte,Private room,236,256,546,1.64,0.29863013698630136,2114.301369863014
10814,Centro Historico,Entire home/apt,91,38,258,4.81,0.8958904109589041,2445.780821917808
10815,Centro Historico,Private room,252,170,516,2.26,0.5342465753424658,4038.904109589041
10816,Coyoacan,Entire home/apt,96,244,522,5.42,0.3315068493150685,954.7397260273973
10817,Roma Norte,Entire home/apt,191,199,116,0.42,0.4547945205479452,2605.972602739726
10818,Condesa,Entire home/apt,236,126,183,0.35,0.6547945205479452,4635.945205479452
10819,Centro Historico,Entire home/apt,51,280,115,5.56,0.2328767123287671,356.3013698630137
10820,Roma Norte,Entire home/apt,40,267,161,3.89,0.2684931506849315,322.1917808219178
10821,Juarez,Entire home/apt,92,189,578,2.28,0.4821917808219178,1330.8493150684933
10822,Centro Historico,Entire home/apt,203,181,542,4.53,0.5041095890410959,3070.027397260274
10823,Del Valle,Private room,116,283,586,4.03,0.22465753424657534,781.8082191780821
10824,Juarez,Private room,253,268,236,3.19,0.26575342465753427,2017.068493150685
10825,Narvarte,Entire home/apt,211,144,65,0.59,0.6054794520547945,3832.684931506849
10826,Centro Historico,Entire home/apt,238,180,69,4.87,0.5068493150684932,3618.904109589041
10827,Condesa,Entire home/apt,105,219,446,5.2,0.4,1260.0
10828,Polanco,Entire home/apt,132,245,415,1.03,0.3287671232876712,1301.917808219178
10829,Juarez,Entire home/apt,242,195,531,5.1,0.4657534246575342,3381.3698630136983
10830,Narvarte,Entire home/apt,36,104,440,5.27,0.7150684931506849,772.2739726027397
10831,Coyoacan,Entire home/apt,158,20,463,3.3,0.9452054794520548,4480.273972602739
10832,Coyoacan,Entire home/apt,108,77,395,3.94,0.7890410958904109,2556.4931506849316
10833,Condesa,Entire home/apt,200,219,550,2.29,0.4,2400.0
10834,Centro Historico,Entire home/apt,56,205,556,1.69,0.4383561643835616,736.4383561643835
10835,Roma Norte,Private room,188,107,394,4.33,0.7068493150684931,3986.6301369863013
10836,Centro Historico,Entire home/apt,253,102,325,5.17,0.7205479452054795,5468.95890410959
10837,Condesa,Entire home/apt,191,31,90,3.92,0.915068493150685,5243.342465753425
10838,Coyoacan,Entire home/apt,264,181,69,3.07,0.5041095890410959,3992.5479452054797
10839,Centro Historico,Entire home/apt,54,143,165,0.95,0.6082191780821918,985.3150684931508
10840,Coyoacan,Entire home/apt,75,34,213,0.32,0.9068493150684932,2040.4109589041097
10841,Juarez,Entire home/apt,182,194,334,2.67,0.4684931506849315,2557.972602739726
10842,Narvarte,Private room,142,94,368,0.3,0.7424657534246575,3162.9041095890407
10843,Roma Norte,Entire home/apt,118,64,583,3.42,0.8246575342465754,2919.287671232877
10844,Juarez,Entire home/apt,168,260,48,2.3,0.2876712328767123,1449.86301369863
10845,Coyoacan,Private room,241,153,51,4.54,0.5808219178082191,4199.342465753424
10846,Coyoacan,Entire home/apt,107,360,288,1.83,0.0136986301369863,43.97260273972603
10847,Polanco,Entire home/apt,82,176,238,3.56,0.5178082191780822,1273.8082191780823
10848,Polanco,Entire home/apt,267,233,132,3.23,0.36164383561643837,2896.7671232876714
10849,Juarez,Entire home/apt,134,229,165,0.03,0.3726027397260274,1497.8630136986303
10850,Del Valle,Private room,93,188,373,0.43,0.4849315068493151,1352.958904109589
10851,Juarez,Entire home/apt,292,128,372,1.74,0.6493150684931507,5688.0
10852,Polanco,Entire home/apt,99,274,477,5.29,0.2493150684931507,740.4657534246576
10853,Coyoacan,Entire home/apt,117,159,478,0.88,0.5643835616438356,1980.986301369863
10854,Condesa,Entire home/apt,188,224,590,4.27,0.3863013698630137,2178.7397260273974
10855,Juarez,Entire home/apt,113,206,299,5.84,0.43561643835616437,1476.7397260273972
10856,Coyoacan,Entire home/apt,184,51,81,4.74,0.8602739726027397,4748.712328767124
10857,Condesa,Entire home/apt,82,62,86,1.46,0.8301369863013699,2042.13698630137
10858,Condesa,Private room,282,339,224,5.45,0.07123287671232877,602.6301369863014
10859,Polanco,Entire home/apt,132,260,15,0.56,0.2876712328767123,1139.1780821917807
10860,Juarez,Entire home/apt,59,304,357,2.81,0.16712328767123288,295.8082191780822
10861,Centro Historico,Private room,102,280,162,5.33,0.2328767123287671,712.6027397260274
10862,Roma Norte,Entire home/apt,41,132,513,3.85,0.6383561643835617,785.1780821917808
10863,Polanco,Entire home/apt,171,348,349,2.48,0.04657534246575343,238.93150684931507
10864,Polanco,Entire home/apt,198,275,463,1.76,0.2465753424657534,1464.6575342465753
10865,Centro Historico,Entire home/apt,117,357,374,2.25,0.021917808219178082,76.93150684931507
10866,Roma Norte,Entire home/apt,172,38,91,3.05,0.8958904109589041,4622.7945205479455
10867,Coyoacan,Private room,107,44,180,1.91,0.8794520547945206,2823.0410958904113
10868,Del Valle,Entire home/apt,271,15,300,5.81,0.958904109589041,7795.890410958904
10869,Juarez,Entire home/apt,80,120,188,5.6,0.6712328767123288,1610.9589041095892
10870,Del Valle,Private room,140,303,313,5.22,0.16986301369863013,713.4246575342465
10871,Coyoacan,Entire home/apt,296,86,492,2.53,0.7643835616438356,6787.72602739726
10872,Narvarte,Entire home/apt,210,358,127,4.15,0.019178082191780823,120.82191780821918
10873,Polanco,Entire home/apt,200,156,518,5.42,0.5726027397260274,3435.616438356164
10874,Roma Norte,Private room,179,76,425,5.1,0.7917808219178082,4251.86301369863
10875,Polanco,Entire home/apt,88,17,558,2.49,0.9534246575342465,2517.041095890411
10876,Condesa,Entire home/apt,212,131,564,0.67,0.6410958904109589,4077.3698630136987
10877,Polanco,Entire home/apt,278,349,186,0.45,0.043835616438356165,365.5890410958904
10878,Polanco,Entire home/apt,161,184,549,3.46,0.4958904109589041,2395.150684931507
10879,Coyoacan,Entire home/apt,166,188,452,3.86,0.4849315068493151,2414.958904109589
10880,Coyoacan,Entire home/apt,127,94,470,5.1,0.7424657534246575,2828.794520547945
10881,Coyoacan,Private room,107,54,564,1.76,0.852054794520548,2735.095890410959
10882,Del Valle,Entire home/apt,282,145,223,1.0,0.6027397260273972,5099.178082191781
10883,Condesa,Entire home/apt,77,352,153,2.27,0.03561643835616438,82.27397260273972
10884,Narvarte,Private room,75,25,559,2.12,0.9315068493150684,2095.890410958904
10885,Narvarte,Private room,204,342,350,0.79,0.06301369863013699,385.64383561643837
10886,Coyoacan,Entire home/apt,246,204,146,4.03,0.4410958904109589,3255.287671232877
10887,Roma Norte,Entire home/apt,202,18,575,3.05,0.9506849315068493,5761.1506849315065
10888,Del Valle,Entire home/apt,73,325,348,4.33,0.1095890410958904,240.0
10889,Centro Historico,Private room,279,343,181,2.12,0.06027397260273973,504.49315068493155
10890,Roma Norte,Private room,185,342,178,1.95,0.06301369863013699,349.7260273972603
10891,Juarez,Entire home/apt,145,336,38,2.84,0.07945205479452055,345.6164383561644
10892,Juarez,Private room,81,24,2,5.26,0.9342465753424658,2270.219178082192
10893,Roma Norte,Entire home/apt,97,336,63,0.24,0.07945205479452055,231.20547945205482
10894,Coyoacan,Entire home/apt,259,111,28,4.83,0.6958904109589041,5407.068493150685
10895,Centro Historico,Entire home/apt,103,235,371,2.21,0.3561643835616438,1100.5479452054794
10896,Centro Historico,Private room,237,287,522,5.13,0.2136986301369863,1519.3972602739727
10897,Del Valle,Entire home/apt,95,122,96,4.81,0.6657534246575343,1897.3972602739727
10898,Centro Historico,Private room,195,10,441,2.09,0.9726027397260274,5689.726027397261
10899,Juarez,Private room,50,275,202,4.16,0.2465753424657534,369.86301369863014
10900,Condesa,Entire home/apt,128,217,410,0.96,0.4054794520547945,1557.041095890411
10901,Coyoacan,Entire home/apt,172,119,20,5.38,0.673972602739726,3477.698630136986
10902,Centro Historico,Entire home/apt,72,209,550,2.43,0.4273972602739726,923.1780821917808
10903,Del Valle,Entire home/apt,161,315,101,2.73,0.136986301369863,661.6438356164383
10904,Juarez,Entire home/apt,198,21,45,4.23,0.9424657534246575,5598.246575342466
10905,Condesa,Entire home/apt,111,354,65,4.93,0.030136986301369864,100.35616438356165
10906,Polanco,Private room,208,197,163,1.42,0.4602739726027397,2872.1095890410957
10907,Polanco,Entire home/apt,125,163,110,3.97,0.5534246575342465,2075.3424657534247
10908,Condesa,Entire home/apt,272,343,337,2.35,0.06027397260273973,491.83561643835617
10909,Juarez,Entire home/apt,298,288,122,2.21,0.21095890410958903,1885.972602739726
10910,Del Valle,Entire home/apt,213,180,446,4.14,0.5068493150684932,3238.7671232876714
10911,Condesa,Entire home/apt,243,143,290,2.32,0.6082191780821918,4433.917808219178
10912,Coyoacan,Entire home/apt,107,34,411,2.08,0.9068493150684932,2910.986301369863
10913,Coyoacan,Private room,141,27,280,5.02,0.9260273972602739,3917.095890410959
10914,Polanco,Entire home/apt,216,199,42,0.61,0.4547945205479452,2947.068493150685
10915,Centro Historico,Private room,71,150,485,4.06,0.589041095890411,1254.6575342465753
10916,Del Valle,Private room,171,52,595,1.49,0.8575342465753425,4399.150684931507
10917,Polanco,Entire home/apt,90,343,50,0.09,0.06027397260273973,162.73972602739727
10918,Centro Historico,Private room,221,293,209,1.0,0.19726027397260273,1307.835616438356
10919,Centro Historico,Entire home/apt,292,155,125,3.64,0.5753424657534246,5040.0
10920,Narvarte,Private room,92,324,491,4.25,0.11232876712328767,310.027397260274
10921,Coyoacan,Entire home/apt,157,328,508,0.13,0.10136986301369863,477.45205479452056
10922,Juarez,Private room,222,101,580,0.22,0.7232876712328767,4817.095890410959
10923,Roma Norte,Private room,264,188,257,5.42,0.4849315068493151,3840.6575342465753
10924,Juarez,Private room,202,65,187,0.44,0.821917808219178,4980.821917808219
10925,Roma Norte,Private room,148,164,229,5.37,0.5506849315068493,2445.041095890411
10926,Condesa,Entire home/apt,286,169,188,1.37,0.536986301369863,4607.342465753425
10927,Coyoacan,Entire home/apt,141,120,414,4.44,0.6712328767123288,2839.3150684931506
10928,Centro Historico,Entire home/apt,71,146,9,1.86,0.6,1278.0
10929,Del Valle,Entire home/apt,126,241,113,5.15,0.33972602739726027,1284.1643835616437
10930,Roma Norte,Entire home/apt,52,229,75,4.2,0.3726027397260274,581.2602739726028
10931,Juarez,Entire home/apt,97,77,501,2.41,0.7890410958904109,2296.1095890410957
10932,Centro Historico,Private room,184,311,84,0.46,0.14794520547945206,816.6575342465753
10933,Roma Norte,Entire home/apt,173,258,48,4.4,0.29315068493150687,1521.4520547945206
10934,Roma Norte,Private room,220,332,494,3.7,0.09041095890410959,596.7123287671233
10935,Narvarte,Entire home/apt,219,15,386,0.02,0.958904109589041,6300.0
10936,Roma Norte,Private room,239,289,388,0.06,0.20821917808219179,1492.9315068493152
10937,Del Valle,Private room,294,103,217,4.85,0.7178082191780822,6331.068493150686
10938,Coyoacan,Entire home/apt,248,278,345,1.56,0.23835616438356164,1773.3698630136985
10939,Del Valle,Entire home/apt,290,206,229,3.82,0.43561643835616437,3789.86301369863
10940,Polanco,Private room,169,34,254,2.73,0.9068493150684932,4597.726027397261
10941,Centro Historico,Entire home/apt,95,157,235,5.18,0.5698630136986301,1624.109589041096
10942,Coyoacan,Entire home/apt,122,127,25,5.5,0.6520547945205479,2386.5205479452056
10943,Narvarte,Entire home/apt,241,347,583,5.98,0.049315068493150684,356.54794520547944
10944,Coyoacan,Entire home/apt,163,347,260,0.92,0.049315068493150684,241.15068493150685
10945,Coyoacan,Entire home/apt,37,75,270,5.18,0.7945205479452054,881.917808219178
10946,Juarez,Entire home/apt,276,310,122,1.6,0.1506849315068493,1247.6712328767123
10947,Coyoacan,Entire home/apt,155,184,256,3.54,0.4958904109589041,2305.8904109589043
10948,Narvarte,Entire home/apt,136,328,420,3.03,0.10136986301369863,413.5890410958904
10949,Del Valle,Private room,72,85,258,0.11,0.7671232876712328,1656.986301369863
10950,Coyoacan,Entire home/apt,167,123,46,5.6,0.663013698630137,3321.6986301369866
10951,Condesa,Private room,236,120,524,0.47,0.6712328767123288,4752.328767123287
10952,Centro Historico,Entire home/apt,55,258,207,4.13,0.29315068493150687,483.6986301369863
10953,Coyoacan,Entire home/apt,276,212,310,4.71,0.4191780821917808,3470.794520547945
10954,Centro Historico,Entire home/apt,143,156,148,4.77,0.5726027397260274,2456.4657534246576
10955,Condesa,Entire home/apt,118,44,437,0.81,0.8794520547945206,3113.260273972603
10956,Condesa,Entire home/apt,117,318,154,2.69,0.12876712328767123,451.972602739726
10957,Centro Historico,Entire home/apt,103,35,89,4.98,0.9041095890410958,2793.698630136986
10958,Roma Norte,Entire home/apt,163,247,357,1.82,0.3232876712328767,1580.876712328767
10959,Polanco,Entire home/apt,230,23,173,2.81,0.936986301369863,6465.205479452055
10960,Juarez,Entire home/apt,174,54,216,1.64,0.852054794520548,4447.726027397261
10961,Roma Norte,Entire home/apt,268,225,455,2.78,0.3835616438356164,3083.835616438356
10962,Roma Norte,Entire home/apt,57,242,198,5.33,0.336986301369863,576.2465753424658
10963,Del Valle,Private room,187,202,485,2.73,0.4465753424657534,2505.2876712328766
10964,Juarez,Entire home/apt,95,60,532,3.34,0.8356164383561644,2381.5068493150684
10965,Juarez,Entire home/apt,86,223,199,2.42,0.38904109589041097,1003.7260273972603
10966,Roma Norte,Private room,187,160,370,2.76,0.5616438356164384,3150.8219178082195
10967,Coyoacan,Entire home/apt,271,284,447,0.09,0.2219178082191781,1804.1917808219177
10968,Del Valle,Entire home/apt,66,347,247,1.7,0.049315068493150684,97.64383561643835
10969,Del Valle,Private room,89,85,263,2.62,0.7671232876712328,2048.219178082192
