listing_id,neighbourhood,price_per_night,occupancy_rate,estimated_monthly_revenue,roi_score
10752,Coyoacan,217,0.9534246575342465,6206.794520547945,0.7148273712633785
10753,Polanco,226,0.2821917808219178,1913.2602739726028,0.24865925012777135
10754,Polanco,99,0.17534246575342466,520.7671232876712,0.21856323052718818
10755,Polanco,134,0.30684931506849317,1233.5342465753424,0.2777331863512717
10756,Del Valle,66,0.6383561643835617,1263.9452054794522,0.42726439719878617
10757,Polanco,162,0.15616438356164383,758.9589041095891,0.184548783383531
10758,Condesa,77,0.2,462.0,0.2374202346911063
10759,Roma Norte,112,0.8876712328767123,2982.5753424657537,0.574710604765718
10760,Juarez,196,0.06027397260273973,354.4109589041096,0.108380557925363
10761,Centro Historico,223,0.5753424657534246,3849.041095890411,0.45520363603645897
10762,Polanco,281,0.547945205479452,4619.178082191781,0.4533568715413406
10763,Coyoacan,250,0.9315068493150684,6986.301369863013,0.7319455133353011
10764,Polanco,202,0.0027397260273972603,16.602739726027398,0.06670675264032509
10765,Coyoacan,227,0.8465753424657534,5765.178082191781,0.6491471712545984
10766,Condesa,47,0.2876712328767123,405.61643835616434,0.2812055411871701
10767,Coyoacan,274,0.46301369863013697,3805.972602739726,0.3839031290371213
10768,Narvarte,181,0.8904109589041096,4834.931506849315,0.6385990691840282
10769,Centro Historico,238,0.26301369863013696,1877.917808219178,0.2326335468527752
10770,Roma Norte,114,0.9287671232876712,3176.3835616438355,0.59747395131526
10771,Coyoacan,77,0.8684931506849315,2006.2191780821918,0.5346498421554555
10772,Coyoacan,123,0.14246575342465753,525.6986301369863,0.1926595883275089
10773,Roma Norte,182,0.8684931506849315,4741.9726027397255,0.6256896397169922
10774,Centro Historico,129,0.6136986301369863,2375.0136986301372,0.4430162892379672
10775,Polanco,185,0.8931506849315068,4956.986301369863,0.6439637400888969
10776,Coyoacan,36,0.5424657534246575,585.8630136986301,0.37778056778319224
10777,Roma Norte,56,0.2136986301369863,359.013698630137,0.24962132014183455
10778,Narvarte,41,0.4191780821917808,515.5890410958904,0.33226523444964523
10779,Narvarte,240,0.7945205479452054,5720.547945205479,0.6217642141358349
10780,Condesa,148,0.6794520547945205,3016.767123287671,0.4884206061577537
10781,Roma Norte,117,0.2410958904109589,846.2465753424658,0.24599194893307397
10782,Condesa,213,0.36712328767123287,2345.917808219178,0.3090574442389681
10783,Narvarte,244,0.17534246575342466,1283.5068493150684,0.16653711845966826
10784,Centro Historico,158,0.9260273972602739,4389.369863013699,0.6387035380812536
10785,Polanco,147,0.7287671232876712,3213.8630136986303,0.5159196626557312
10786,Roma Norte,46,0.4794520547945205,661.6438356164383,0.3561222988453035
10787,Juarez,160,0.27671232876712326,1328.2191780821915,0.2566278272229924
10788,Narvarte,87,0.2821917808219178,736.5205479452055,0.27226649557766697
10789,Narvarte,174,0.27123287671232876,1415.835616438356,0.2507381668574915
10790,Juarez,131,0.0273972602739726,107.67123287671232,0.12717255441718162
10791,Del Valle,39,0.736986301369863,862.2739726027397,0.4520684308288192
10792,Narvarte,91,0.7287671232876712,1989.5342465753424,0.48120311779425884
10793,Coyoacan,103,0.32602739726027397,1007.4246575342465,0.2910552019329321
10794,Centro Historico,152,0.7835616438356164,3573.041095890411,0.5506503011509863
10795,Roma Norte,93,0.8547945205479452,2384.876712328767,0.542044183132452
10796,Juarez,67,0.4273972602739726,859.068493150685,0.33765741161769514
10797,Coyoacan,84,0.5589041095890411,1408.4383561643835,0.3992351582553665
10798,Juarez,53,0.7397260273972602,1176.1643835616437,0.46205293554606824
10799,Roma Norte,248,0.9232876712328767,6869.260273972603,0.7238484687625911
10800,Condesa,231,0.6986301369863014,4841.506849315068,0.5463869429882903
10801,Roma Norte,81,0.7150684931506849,1737.6164383561643,0.4688160592797107
10802,Del Valle,201,0.27945205479452057,1685.095890410959,0.2510861933292167
10803,Roma Norte,175,0.8931506849315068,4689.041095890411,0.634857211313631
10804,Roma Norte,118,0.29315068493150687,1037.7534246575342,0.27266880669149357
10805,Del Valle,216,0.8849315068493151,5734.356164383562,0.6665190505991836
10806,Centro Historico,113,0.34794520547945207,1179.5342465753424,0.3012727408198787
10807,Narvarte,249,0.9424657534246575,7040.219178082192,0.7391731707154678
10808,Roma Norte,48,0.6520547945205479,938.9589041095891,0.4243717925040644
10809,Del Valle,249,0.01643835616438356,122.7945205479452,0.04575403154180164
10810,Coyoacan,162,0.5506849315068493,2676.3287671232874,0.419268751544143
10811,Condesa,282,0.3013698630136986,2549.5890410958905,0.25462841995078894
10812,Condesa,63,0.06575342465753424,124.27397260273972,0.18546722923942766
10813,Roma Norte,236,0.29863013698630136,2114.301369863014,0.2588921736846969
10814,Centro Historico,91,0.8958904109589041,2445.780821917808,0.559648357131517
10815,Centro Historico,252,0.5342465753424658,4038.904109589041,0.4343220975799053
10816,Coyoacan,96,0.3315068493150685,954.7397260273973,0.2943218163006458
10817,Roma Norte,191,0.4547945205479452,2605.972602739726,0.3661457654873221
10818,Condesa,236,0.6547945205479452,4635.945205479452,0.5174033820282326
10819,Centro Historico,51,0.2328767123287671,356.3013698630137,0.2587214016878963
10820,Roma Norte,40,0.2684931506849315,322.1917808219178,0.275054400892327
10821,Juarez,92,0.4821917808219178,1330.8493150684933,0.36564810652000457
10822,Centro Historico,203,0.5041095890410959,3070.027397260274,0.40068651888206896
10823,Del Valle,116,0.22465753424657534,781.8082191780821,0.23779175225359578
10824,Juarez,253,0.26575342465753427,2017.068493150685,0.23164816875749136
10825,Narvarte,211,0.6054794520547945,3832.684931506849,0.4715619631920334
10826,Centro Historico,238,0.5068493150684932,3618.904109589041,0.41047675042367837
10827,Condesa,105,0.4,1260.0,0.32742374225534054
10828,Polanco,132,0.3287671232876712,1301.917808219178,0.28986278450017405
10829,Juarez,242,0.4657534246575342,3381.3698630136983,0.381122356703379
10830,Narvarte,36,0.7150684931506849,772.2739726027397,0.4420090153919215
10831,Coyoacan,158,0.9452054794520548,4480.273972602739,0.6499778697311722
10832,Coyoacan,108,0.7890410958904109,2556.4931506849316,0.5218459154352777
10833,Condesa,200,0.4,2400.0,0.33108211133814025
10834,Centro Historico,56,0.4383561643835616,736.4383561643835,0.3411664503724108
10835,Roma Norte,188,0.7068493150684931,3986.6301369863013,0.5272893242379726
10836,Centro Historico,253,0.7205479452054795,5468.95890410959,0.575420371912659
10837,Condesa,191,0.915068493150685,5243.342465753425,0.6635917519473931
10838,Coyoacan,264,0.5041095890410959,3992.5479452054797,0.4142668500607438
10839,Centro Historico,54,0.6082191780821918,985.3150684931508,0.4095700048355109
10840,Coyoacan,75,0.9068493150684932,2040.4109589041097,0.5498342417763291
10841,Juarez,182,0.4684931506849315,2557.972602739726,0.37356156261238926
10842,Narvarte,142,0.7424657534246575,3162.9041095890407,0.5204854457506601
10843,Roma Norte,118,0.8246575342465754,2919.287671232877,0.5475297700568165
10844,Juarez,168,0.2876712328767123,1449.86301369863,0.2618278978964833
10845,Coyoacan,241,0.5808219178082191,4199.342465753424,0.4655040685145954
10846,Coyoacan,107,0.0136986301369863,43.97260273972603,0.13524565073131836
10847,Polanco,82,0.5178082191780822,1273.8082191780823,0.3799603866229708
10848,Polanco,267,0.36164383561643837,2896.7671232876714,0.30371972024320903
10849,Juarez,134,0.3726027397260274,1497.8630136986303,0.3135971777887038
10850,Del Valle,93,0.4849315068493151,1352.958904109589,0.3671276509724589
10851,Juarez,292,0.6493150684931507,5688.0,0.5402741568413862
10852,Polanco,99,0.2493150684931507,740.4657534246576,0.2543314663155447
10853,Coyoacan,117,0.5643835616438356,1980.986301369863,0.41260368282851007
10854,Condesa,188,0.3863013698630137,2178.7397260273974,0.32184012108253207
10855,Juarez,113,0.43561643835616437,1476.7397260273972,0.3458353928137849
10856,Coyoacan,184,0.8602739726027397,4748.712328767124,0.6222139457283655
10857,Condesa,82,0.8301369863013699,2042.13698630137,0.5215917457996015
10858,Condesa,282,0.07123287671232877,602.6301369863014,0.06886838968371642
10859,Polanco,132,0.2876712328767123,1139.1780821917807,0.26759314713999344
10860,Juarez,59,0.16712328767123288,295.8082191780822,0.22952244217429532
10861,Centro Historico,102,0.2328767123287671,712.6027397260274,0.24561181746029964
10862,Roma Norte,41,0.6383561643835617,785.1780821917808,0.41576326509723993
10863,Polanco,171,0.04657534246575343,238.93150684931507,0.11407004750806693
10864,Polanco,198,0.2465753424657534,1464.6575342465753,0.2299570956556347
10865,Centro Historico,117,0.021917808219178082,76.93150684931507,0.13303484120735456
10866,Roma Norte,172,0.8958904109589041,4622.7945205479455,0.6338037048893492
10867,Coyoacan,107,0.8794520547945206,2823.0410958904113,0.5661152585559899
10868,Del Valle,271,0.958904109589041,7795.890410958904,0.7740750377819167
10869,Juarez,80,0.6712328767123288,1610.9589041095892,0.4484973094689363
10870,Del Valle,140,0.16986301369863013,713.4246575342465,0.20080558997072573
10871,Coyoacan,296,0.7643835616438356,6787.72602739726,0.6379208798472203
10872,Narvarte,210,0.019178082191780823,120.82191780821918,0.07256977265550445
10873,Polanco,200,0.5726027397260274,3435.616438356164,0.44537160900791956
10874,Roma Norte,179,0.7917808219178082,4251.86301369863,0.5751421731951285
10875,Polanco,88,0.9534246575342465,2517.041095890411,0.5836023505973641
10876,Condesa,212,0.6410958904109589,4077.3698630136987,0.496303270597733
10877,Polanco,278,0.043835616438356165,365.5890410958904,0.04911959010229793
10878,Polanco,161,0.4958904109589041,2395.150684931507,0.3864606633151234
10879,Coyoacan,166,0.4849315068493151,2414.958904109589,0.38090360356828734
10880,Coyoacan,127,0.7424657534246575,2828.794520547945,0.5108229780136584
10881,Coyoacan,107,0.852054794520548,2735.095890410959,0.552480144384323
10882,Del Valle,282,0.6027397260273972,5099.178082191781,0.49788560244338387
10883,Condesa,77,0.03561643835616438,82.27397260273972,0.16433098695397125
10884,Narvarte,75,0.9315068493150684,2095.890410958904,0.5607104145639705
10885,Narvarte,204,0.06301369863013699,385.64383561643837,0.10571565009671913
10886,Coyoacan,246,0.4410958904109589,3255.287671232877,0.3634085349455833
10887,Roma Norte,202,0.9506849315068493,5761.1506849315065,0.6977448384336087
10888,Del Valle,73,0.1095890410958904,240.0,0.199121494849486
10889,Centro Historico,279,0.06027397260273973,504.49315068493155,0.06170957688585192
10890,Roma Norte,185,0.06301369863013699,349.7260273972603,0.11630730903206335
10891,Juarez,145,0.07945205479452055,345.6164383561644,0.14789132226305995
10892,Juarez,81,0.9342465753424658,2270.219178082192,0.5678188673368447
10893,Roma Norte,97,0.07945205479452055,231.20547945205482,0.17325376750128157
10894,Coyoacan,259,0.6958904109589041,5407.068493150685,0.5601528922492384
10895,Centro Historico,103,0.3561643835616438,1100.5479452054794,0.3058406368323844
10896,Centro Historico,237,0.2136986301369863,1519.3972602739727,0.1969562258618334
10897,Del Valle,95,0.6657534246575343,1897.3972602739727,0.4536593954553888
10898,Centro Historico,195,0.9726027397260274,5689.726027397261,0.7049771599461041
10899,Juarez,50,0.2465753424657534,369.86301369863014,0.264415115206822
10900,Condesa,128,0.4054794520547945,1557.041095890411,0.33123997570269403
10901,Coyoacan,172,0.673972602739726,3477.698630136986,0.4978490760172153
10902,Centro Historico,72,0.4273972602739726,923.1780821917808,0.3380922195059191
10903,Del Valle,161,0.136986301369863,661.6438356164383,0.1735654191053252
10904,Juarez,198,0.9424657534246575,5598.246575342466,0.6882819409422506
10905,Condesa,111,0.030136986301369864,100.35616438356165,0.1409643246394187
10906,Polanco,208,0.4602739726027397,2872.1095890410957,0.37215356551547607
10907,Polanco,125,0.5534246575342465,2075.3424657534247,0.4094345694654795
10908,Condesa,272,0.06027397260273973,491.83561643835617,0.0656456837205095
10909,Juarez,298,0.21095890410958903,1885.972602739726,0.17691826336855934
10910,Del Valle,213,0.5068493150684932,3238.7671232876714,0.4047899098507094
10911,Condesa,243,0.6082191780821918,4433.917808219178,0.48644530344993997
10912,Coyoacan,107,0.9068493150684932,2910.986301369863,0.5797503727276567
10913,Coyoacan,141,0.9260273972602739,3917.095890410959,0.6222340096034435
10914,Polanco,216,0.4547945205479452,2947.068493150685,0.36953111566356256
10915,Centro Historico,71,0.589041095890411,1254.6575342465753,0.4081611355355268
10916,Del Valle,171,0.8575342465753425,4399.150684931507,0.6094577092538777
10917,Polanco,90,0.06027397260273973,162.73972602739727,0.16798446142160603
10918,Centro Historico,221,0.19726027397260273,1307.835616438356,0.1901164891349477
10919,Centro Historico,292,0.5753424657534246,5040.0,0.47925736009018305
10920,Narvarte,92,0.11232876712328767,310.027397260274,0.1913856821569766
10921,Coyoacan,157,0.10136986301369863,477.45205479452056,0.1543968994670304
10922,Juarez,222,0.7232876712328767,4817.095890410959,0.5585736065274164
10923,Roma Norte,264,0.4849315068493151,3840.6575342465753,0.39939734814898836
10924,Juarez,202,0.821917808219178,4980.821917808219,0.6120257920975268
10925,Roma Norte,148,0.5506849315068493,2445.041095890411,0.41499878640461263
10926,Condesa,286,0.536986301369863,4607.342465753425,0.4459343932624194
10927,Coyoacan,141,0.6712328767123288,2839.3150684931506,0.4801067896291411
10928,Centro Historico,71,0.6,1278.0,0.4129174662207642
10929,Del Valle,126,0.33972602739726027,1284.1643835616437,0.2962098716415924
10930,Roma Norte,52,0.3726027397260274,581.2602739726028,0.3144125268442185
10931,Juarez,97,0.7890410958904109,2296.1095890410957,0.5138540453316063
10932,Centro Historico,184,0.14794520547945206,816.6575342465753,0.1706992135965979
10933,Roma Norte,173,0.29315068493150687,1521.4520547945206,0.26439376373736156
10934,Roma Norte,220,0.09041095890410959,596.7123287671233,0.11590659705610279
10935,Narvarte,219,0.958904109589041,6300.0,0.720674224960814
10936,Roma Norte,239,0.20821917808219179,1492.9315068493152,0.19236812414778762
10937,Del Valle,294,0.7178082191780822,6331.068493150686,0.5979723055289498
10938,Coyoacan,248,0.23835616438356164,1773.3698630136985,0.21217580081896412
10939,Del Valle,290,0.43561643835616437,3789.86301369863,0.36380041605831115
10940,Polanco,169,0.9068493150684932,4597.726027397261,0.6377128764458541
10941,Centro Historico,95,0.5698630136986301,1624.109589041096,0.40797149788955694
10942,Coyoacan,122,0.6520547945205479,2386.5205479452056,0.4602078834126191
10943,Narvarte,241,0.049315068493150684,356.54794520547944,0.07502591810351411
10944,Coyoacan,163,0.049315068493150684,241.15068493150685,0.12039711005855702
10945,Coyoacan,37,0.7945205479452054,881.917808219178,0.4723107154069741
10946,Juarez,276,0.1506849315068493,1247.6712328767123,0.1354142764605541
10947,Coyoacan,155,0.4958904109589041,2305.8904109589043,0.38521210740818246
10948,Narvarte,136,0.10136986301369863,413.5890410958904,0.16467896844475155
10949,Del Valle,72,0.7671232876712328,1656.986301369863,0.4861392808728999
10950,Coyoacan,167,0.663013698630137,3321.6986301369866,0.4886170048313926
10951,Condesa,236,0.6712328767123288,4752.328767123287,0.5293346685671649
10952,Centro Historico,55,0.29315068493150687,483.6986301369863,0.28214749225713565
10953,Coyoacan,276,0.4191780821917808,3470.794520547945,0.34928530892313586
10954,Centro Historico,143,0.5726027397260274,2456.4657534246576,0.42577732015897235
10955,Condesa,118,0.8794520547945206,3113.260273972603,0.5758659518470559
10956,Condesa,117,0.12876712328767123,451.972602739726,0.18810143122364276
10957,Centro Historico,103,0.9041095890410958,2793.698630136986,0.574666725913336
10958,Roma Norte,163,0.3232876712328767,1580.876712328767,0.283881612241919
10959,Polanco,230,0.936986301369863,6465.205479452055,0.7162947403591265
10960,Juarez,174,0.852054794520548,4447.726027397261,0.6086244180234207
10961,Roma Norte,268,0.3835616438356164,3083.835616438356,0.3208391602349553
10962,Roma Norte,57,0.336986301369863,576.2465753424658,0.2997865699265402
10963,Del Valle,187,0.4465753424657534,2505.2876712328766,0.36035071690190806
10964,Juarez,95,0.8356164383561644,2381.5068493150684,0.5345922425720052
10965,Juarez,86,0.38904109589041097,1003.7260273972603,0.3216450231771143
10966,Roma Norte,187,0.5616438356164384,3150.8219178082195,0.43389821270292506
10967,Coyoacan,271,0.2219178082191781,1804.1917808219177,0.19353772900181787
10968,Del Valle,66,0.049315068493150684,97.64383561643835,0.17682025902828985
10969,Del Valle,89,0.7671232876712328,2048.219178082192,0.4978313998113957
10970,Condesa,70,0.3726027397260274,782.4657534246576,0.3142335477832518
10971,Narvarte,144,0.021917808219178082,94.68493150684931,0.11602121301360213
10972,Juarez,211,0.46301369863013697,2930.876712328767,0.3744562956772446
10973,Roma Norte,131,0.18356164383561643,721.3972602739726,0.21152099753826054
10974,Condesa,247,0.8986301369863013,6658.849315068493,0.704507909353213
10975,Centro Historico,171,0.4821917808219178,2473.6438356164385,0.3801735549999044
10976,Polanco,40,0.2821917808219178,338.63013698630135,0.2802488015930993
10977,Narvarte,143,0.6301369863013698,2703.2876712328766,0.4580740635824763
10978,Narvarte,69,0.4904109589041096,1015.1506849315068,0.36495735503783794
10979,Narvarte,73,0.873972602739726,1914.0,0.5335792057055871
10980,Del Valle,184,0.7041095890410959,3886.6849315068494,0.5232280236840934
10981,Centro Historico,152,0.7068493150684931,3223.2328767123286,0.5063669753653132
10982,Narvarte,295,0.6273972602739726,5552.465753424657,0.5235170988890406
10983,Centro Historico,121,0.5150684931506849,1869.6986301369864,0.38815637099718403
10984,Coyoacan,110,0.7561643835616438,2495.3424657534247,0.5067624169749968
10985,Narvarte,248,0.16986301369863013,1263.7808219178082,0.16100853402460144
10986,Polanco,273,0.06301369863013699,516.082191780822,0.06725120448941638
10987,Centro Historico,199,0.6301369863013698,3761.917808219178,0.48302259867593894
10988,Centro Historico,121,0.03561643835616438,129.2876712328767,0.1376710277888361
10989,Polanco,175,0.12602739726027398,661.6438356164384,0.16082058892020107
10990,Narvarte,194,0.5643835616438356,3284.7123287671234,0.43795390962801223
10991,Polanco,80,0.9315068493150684,2235.616438356164,0.5656028459574372
10992,Centro Historico,146,0.8986301369863013,3936.0,0.6115532296490509
10993,Polanco,79,0.5013698630136987,1188.2465753424658,0.37185275514992955
10994,Centro Historico,281,0.8493150684931506,7159.72602739726,0.6960810773104826
10995,Centro Historico,138,0.07671232876712329,317.5890410958904,0.15007629824531232
10996,Coyoacan,119,0.3287671232876712,1173.6986301369861,0.2909998576869367
10997,Roma Norte,168,0.38904109589041097,1960.7671232876712,0.3232135336483163
10998,Centro Historico,142,0.7424657534246575,3162.9041095890407,0.5204854457506601
10999,Narvarte,52,0.20273972602739726,316.2739726027397,0.2463970974069245
11000,Condesa,128,0.33972602739726027,1304.5479452054794,0.2960736992486912
11001,Del Valle,184,0.7424657534246575,4098.410958904109,0.5475403554142655
11002,Juarez,280,0.7972602739726027,6696.986301369862,0.6534149178484756
11003,Roma Norte,243,0.6082191780821918,4433.917808219178,0.48644530344993997
11004,Roma Norte,160,0.5616438356164384,2695.8904109589043,0.4251399936962589
11005,Roma Norte,269,0.6602739726027397,5328.410958904109,0.537841116051538
11006,Coyoacan,156,0.8,3744.0,0.5631232437181173
11007,Centro Historico,172,0.03561643835616438,183.78082191780823,0.10676971148379309
11008,Coyoacan,149,0.010958904109589041,48.986301369863014,0.10660249464320266
11009,Centro Historico,196,0.5424657534246575,3189.698630136986,0.42425445276639395
11010,Narvarte,235,0.7643835616438356,5388.904109589041,0.5962623658284579
11011,Coyoacan,268,0.5753424657534246,4625.753424657534,0.4708908473758443
11012,Coyoacan,62,0.03561643835616438,66.24657534246575,0.17341960939663098
11013,Del Valle,45,0.3589041095890411,484.5205479452055,0.3091665980380879
11014,Condesa,240,0.1178082191780822,848.2191780821918,0.12580581825792217
11015,Coyoacan,201,0.6931506849315069,4179.698630136986,0.5257497956185735
11016,Del Valle,281,0.024657534246575342,207.86301369863014,0.031899386978557646
11017,Polanco,81,0.1506849315068493,366.16438356164383,0.21388382853259066
11018,Condesa,280,0.7342465753424657,6167.671232876713,0.6027749335934679
11019,Narvarte,161,0.14520547945205478,701.3424657534246,0.17844088271318317
11020,Coyoacan,181,0.5150684931506849,2796.821917808219,0.40267693210159605
11021,Juarez,152,0.5095890410958904,2323.72602739726,0.39249556620215353
11022,Roma Norte,186,0.6054794520547945,3378.5753424657532,0.46151440397263155
11023,Polanco,106,0.8383561643835616,2665.972602739726,0.5448488392797727
11024,Polanco,171,0.043835616438356165,224.87671232876713,0.11239644054270947
11025,Narvarte,209,0.024657534246575342,154.60273972602738,0.0769202046701828
11026,Del Valle,53,0.6082191780821918,967.0684931506851,0.40916325722379443
11027,Polanco,229,0.024657534246575342,169.3972602739726,0.0644144219780647
11028,Condesa,209,0.6,3762.0,0.4670427060602898
11029,Coyoacan,175,0.3041095890410959,1596.5753424657535,0.2708648048329616
11030,Coyoacan,280,0.6767123287671233,5684.3835616438355,0.5565384262302
11031,Juarez,127,0.1178082191780822,448.8493150684932,0.17784806709106132
11032,Narvarte,273,0.18904109589041096,1548.2465753424658,0.16697100477259694
11033,Roma Norte,239,0.9178082191780822,6580.684931506849,0.7111667468431239
11034,Del Valle,82,0.7287671232876712,1792.7671232876712,0.47562367308437936
11035,Roma Norte,279,0.1643835616438356,1375.890410958904,0.1451915185971699
11036,Polanco,162,0.6684931506849315,3248.876712328767,0.48935874203654794
11037,Narvarte,51,0.1506849315068493,230.54794520547944,0.225956067312904
11038,Juarez,105,0.7643835616438356,2407.8082191780823,0.5074819261163412
11039,Roma Norte,41,0.4904109589041096,603.2054794520548,0.3594020944101135
11040,Condesa,137,0.03561643835616438,146.3835616438356,0.12797649718333243
11041,Coyoacan,227,0.5698630136986301,3880.767123287671,0.45270817368213334
11042,Polanco,275,0.6986301369863014,5763.698630136986,0.5713191306533971
11043,Juarez,96,0.3013698630136986,867.945205479452,0.2799094651076105
11044,Roma Norte,51,0.6547945205479452,1001.8356164383562,0.4269167848128569
11045,Del Valle,205,0.7232876712328767,4448.219178082192,0.5481993936687315
11046,Condesa,59,0.8986301369863013,1590.5753424657535,0.5314833570325945
11047,Condesa,285,0.9068493150684932,7753.561643835616,0.7461588511444167
11048,Roma Norte,287,0.8164383561643835,7029.534246575342,0.6742519894959168
11049,Coyoacan,241,0.16164383561643836,1168.6849315068494,0.1575496509223509
11050,Roma Norte,63,0.6082191780821918,1149.5342465753426,0.41323073334095994
11051,Polanco,151,0.0684931506849315,310.2739726027397,0.13841420818209083
11052,Roma Norte,178,0.29315068493150687,1565.4246575342468,0.26364148710516777
11053,Condesa,59,0.8712328767123287,1542.0821917808219,0.5201739594723586
11054,Juarez,190,0.7698630136986301,4388.219178082191,0.5690620083213324
11055,Roma Norte,107,0.5863013698630137,1882.027397260274,0.4202195369191549
11056,Coyoacan,154,0.09315068493150686,430.3561643835617,0.15109205295773984
11057,Narvarte,127,0.5150684931506849,1962.4109589041095,0.38960842710762517
11058,Juarez,120,0.26575342465753427,956.7123287671234,0.25810290028468663
11059,Del Valle,152,0.0027397260273972603,12.493150684931507,0.09990930654681275
11060,Centro Historico,267,0.3589041095890411,2874.8219178082195,0.3015809699555654
11061,Roma Norte,233,0.5589041095890411,3906.7397260273974,0.44684561083476315
11062,Coyoacan,240,0.9232876712328767,6647.671232876713,0.7161368643636161
11063,Juarez,181,0.5753424657534246,3124.1095890410957,0.44056223878636613
11064,Coyoacan,173,0.3150684931506849,1635.2054794520548,0.277860143347269
11065,Del Valle,215,0.03287671232876712,212.05479452054792,0.07882886282676327
11066,Condesa,64,0.32602739726027397,625.972602739726,0.29465538596789875
11067,Coyoacan,91,0.8794520547945206,2400.904109589041,0.551932431950803
11068,Juarez,266,0.4547945205479452,3629.260273972603,0.3763018160160434
11069,Coyoacan,180,0.9726027397260274,5252.054794520548,0.689209686104096
11070,Coyoacan,82,0.5561643835616439,1368.164383561644,0.397353711434136
11071,Coyoacan,228,0.6301369863013698,4310.13698630137,0.49594237577791067
11072,Polanco,258,0.030136986301369864,233.26027397260276,0.05047132327685211
11073,Polanco,170,0.3561643835616438,1816.4383561643835,0.30322664933226856
11074,Condesa,56,0.3698630136986301,621.3698630136986,0.31325634969235705
11075,Roma Norte,40,0.3972602739726027,476.71232876712327,0.32388176747958625
11076,Coyoacan,238,0.9068493150684932,6474.904109589042,0.7022195338096543
11077,Del Valle,273,0.9315068493150684,7629.04109589041,0.7544506977452475
11078,Roma Norte,219,0.4767123287671233,3132.0,0.38518678669671585
11079,Del Valle,254,0.07397260273972603,563.6712328767123,0.08614591194243018
11080,Roma Norte,150,0.6219178082191781,2798.6301369863013,0.4564770598783371
11081,Condesa,83,0.8602739726027397,2142.082191780822,0.5361104395420437
11082,Coyoacan,207,0.0547945205479452,340.2739726027397,0.09849917576275725
11083,Coyoacan,116,0.3287671232876712,1144.109589041096,0.2912622591915742
11084,Centro Historico,79,0.8821917808219178,2090.7945205479455,0.5425231566117461
11085,Del Valle,54,0.030136986301369864,48.82191780821918,0.1760534476167404
11086,Roma Norte,255,0.852054794520548,6518.219178082192,0.6765003309303895
11087,Roma Norte,157,0.6082191780821918,2864.7123287671234,0.4514650088423162
11088,Narvarte,268,0.9178082191780822,7379.178082191781,0.7388402886988604
11089,Narvarte,255,0.6410958904109589,4904.3835616438355,0.5162935632588331
11090,Polanco,37,0.7835616438356164,869.7534246575342,0.4682133377616421
11091,Centro Historico,216,0.010958904109589041,71.01369863013699,0.0630849662395459
11092,Juarez,240,0.8438356164383561,6075.6164383561645,0.657906931244347
11093,Narvarte,74,0.8684931506849315,1928.0547945205478,0.5320487050822689
11094,Juarez,93,0.18904109589041096,527.4246575342465,0.22719442524446462
11095,Polanco,96,0.947945205479452,2730.082191780822,0.5891199088854587
11096,Polanco,166,0.8931506849315068,4447.890410958904,0.6266613354158918
11097,Polanco,94,0.30684931506849317,865.3150684931508,0.282782350820726
11098,Del Valle,156,0.22465753424657534,1051.3972602739725,0.2269282962555642
11099,Del Valle,141,0.7342465753424657,3105.86301369863,0.5152565322034309
11100,Condesa,130,0.30684931506849317,1196.7123287671234,0.27823810279821715
11101,Condesa,269,0.07397260273972603,596.9589041095891,0.0780747905172715
11102,Polanco,96,0.9342465753424658,2690.6301369863013,0.5825688401613518
11103,Centro Historico,290,0.9643835616438357,8390.13698630137,0.7980872549863305
11104,Roma Norte,83,0.4520547945205479,1125.6164383561643,0.35027382713936817
11105,Del Valle,193,0.5150684931506849,2982.246575342466,0.40558104432247843
11106,Centro Historico,158,0.9506849315068493,4506.246575342466,0.6531991073454346
11107,Coyoacan,241,0.6767123287671233,4892.630136986301,0.5359511575062853
11108,Del Valle,82,0.6,1476.0,0.4172317969326105
11109,Del Valle,170,0.5534246575342465,2822.465753424657,0.4233774933462916
11110,Condesa,235,0.40273972602739727,2839.3150684931506,0.3344136340400884
11111,Roma Norte,284,0.23013698630136986,1960.7671232876712,0.19660747589712682
11112,Roma Norte,243,0.5835616438356165,4254.164383561644,0.46824312333629103
11113,Narvarte,245,0.7041095890410959,5175.2054794520545,0.5583842216767303
11114,Juarez,226,0.13150684931506848,891.6164383561643,0.14195400713815548
11115,Juarez,78,0.7863013698630137,1839.945205479452,0.49882690668973584
11116,Juarez,63,0.29863013698630136,564.4109589041096,0.28324449110119654
11117,Juarez,93,0.2602739726027397,726.1643835616438,0.26088205366046324
11118,Coyoacan,105,0.2191780821917808,690.4109589041095,0.238071560790483
11119,Coyoacan,126,0.7589041095890411,2868.6575342465753,0.5189122396960731
11120,Del Valle,299,0.5753424657534246,5160.821917808219,0.48169759296519854
11121,Polanco,254,0.6712328767123288,5114.7945205479455,0.5386620561554221
11122,Condesa,249,0.2684931506849315,2005.6438356164383,0.23449533569558065
11123,Condesa,98,0.7205479452054795,2118.4109589041095,0.4815829732098358
11124,Juarez,279,0.9397260273972603,7865.506849315068,0.7669122950261957
11125,Del Valle,96,0.26301369863013696,757.4794520547945,0.261566472680111
11126,Narvarte,204,0.6767123287671233,4141.479452054795,0.5164196461528278
11127,Centro Historico,88,0.07123287671232877,188.05479452054794,0.17419487057955552
